,B_mean_m,B_median_m,B_sem_m,B_std_m,Mr_median_my,Mr_sem_my,Mr_std_my,curv_mean,curv_sem,curv_std,easting,northing
34,87.7807527140839,83.72903338427916,1.2943940400322687,9.599483121392954,0.20046620046620023,0.028359225559008886,0.21031764568592637,0.001454267440248148,8.692404283457092e-05,0.0006446459549619834,449473.9090909091,3435655.3636363638
35,81.30707106382931,79.9644893980047,1.2011744015300494,8.74468163932952,0.4801864801864809,0.1863386127972637,1.3565655777801726,0.0014099639740564691,9.748215599305509e-05,0.0007096808078734264,450300.28301886795,3436488.396226415
36,84.16552533919246,84.12643421183087,0.5782356944863782,3.1138945121770227,2.3454583739686785,0.19002274112837184,1.0233037780797383,0.0005669005300826858,6.69092004662546e-05,0.00036031707162438185,449746.0344827586,3437307.4137931033
37,91.11481654876765,89.37654915722466,1.0070838964594,5.785256533530641,0.5641025641025653,0.14478084588501777,0.8317026392052522,0.0008164242771403347,6.762511606554879e-05,0.0003884767157179503,449388.63636363635,3437967.727272727
38,98.59002496531562,99.95184581406542,2.005794238123357,7.2319939735839895,0.1025641025641035,0.03557744113109274,0.12827628824795642,0.00037173498309148265,2.782321941417746e-05,0.00010031804424630197,448725.0,3438264.230769231
39,82.3928559480406,82.04412994726624,0.5223638296355101,2.2162020370910613,0.32983682983682716,0.041387589258473335,0.17559267012978005,0.0007078304321124964,9.212011733294657e-05,0.0003908325578989616,448260.0,3438413.3333333335
40,102.78680733209556,103.75031365682543,2.2475658229677165,15.408534973932783,0.16083916083916147,0.031316307498835926,0.21469378757196822,0.001179805940572867,9.202972149473736e-05,0.000630923983539023,447474.57446808513,3438667.9787234045
41,100.9103758169137,105.39457240644244,3.0782264424263497,17.948990307228833,0.48824206089210576,0.0801079693283222,0.46710571554718955,0.0010882814504162993,8.575685838031393e-05,0.0005000441158686716,447502.0588235294,3439692.3529411764
42,193.16829280713415,188.54078831820908,9.473267384386741,56.839604306320446,3.823207105385321,0.36438687142536574,2.1863212285521945,0.0014825102304665755,0.00013612711413882715,0.0008167626848329629,446975.8333333333,3440558.3333333335
43,113.82735281207546,116.67713820656445,3.1086832767239128,17.30841596346906,0.9225427878868278,0.11763384302594036,0.6549575190625716,0.001003065136787607,9.965640748508347e-05,0.0005548633941231147,447551.12903225806,3440975.3225806453
44,90.45581815674524,88.85308381314555,0.9500366238273735,5.62049246342934,0.16083916083916147,0.021076319981906923,0.12468919054709802,0.000835041087376832,7.88436384170518e-05,0.0004664452552651364,447888.4285714286,3441897.8571428573
